LR,count,pct
0.0,5,0.0516422226812642
1.0,31,0.320181780623838
1.5,3,0.03098533360875852
2.0,228,2.354885354265648
2.5,96,0.9915306754802726
3.0,615,6.351993389795497
3.5,328,3.3877298078909317
4.0,583,6.021483164635406
4.5,76,0.7849617847552158
5.0,821,8.47965296426358
5.5,855,8.830820078496178
6.0,2104,21.73104730427598
6.5,1204,12.43544722164842
7.0,1399,14.449493906217722
7.5,432,4.461888039661227
8.0,529,5.4637471596777525
8.5,61,0.6300351167114232
9.0,312,3.2224746953108863
