PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,target_band_rounded,target_band_group_pr
-2.764659795331355,4.554539758422662,-2.6451810961310858,-0.5419090156637296,0.006554948199009253,2.6020305783680797,0.989879263540121,-3.2370653571193815,-0.001079727459157003,0.82442735877427,7.0,upper_mid_6_5_7
-3.2163661235488274,-2.8148789565224717,0.7273674620144011,-2.8780588232295745,-1.0918656485223655,-1.11136286986311,0.5749608515444655,0.5511739595018831,0.5362135588997483,-0.6225969713585255,5.0,lower_mid_4_5_5
0.5561450006830392,12.073441829739187,-6.940685372746946,-6.207005538271773,1.5487423846915056,-1.2872784836293265,-2.2718796568744852,-1.9874697331904763,-2.3394760854146885,0.15622213346104377,5.5,mid_5_5_6
3.0736757826004855,1.796952618568337,0.6503221519666712,0.15912845619526483,-0.580611246805707,2.005515997628776,-0.09487874524937841,-0.49559551437120214,-1.1903275139955638,1.0961310397238833,6.0,mid_5_5_6
-0.44517631766978094,0.7375920054457575,1.6060902027726298,-0.43318052028313947,2.0961525784366892,-1.4927694000257508,-0.43995922313462893,1.836618858828379,1.7071149142209148,-0.5694774471003488,7.5,high_7_5_8
-7.067504330896243,0.012211936356963757,0.6267311788125967,0.11253163050311195,0.07131661789005939,0.6704538244309057,1.497861491694714,0.07388810880548238,0.026136917467139177,0.9918540987782991,6.5,upper_mid_6_5_7
2.722255905536371,6.571764927387191,-1.6678636976453662,-3.0187230989528975,1.5049970166601943,-1.5629059293618341,3.109042902176882,-1.329212746444341,0.7583151489138557,1.1677063811381503,8.5,very_high_8_5_9
0.9740577419001238,0.35630517828417824,3.1602298821476076,-0.2571708175735912,-2.9109153088910245,-0.5583691645992575,0.5485667323613308,2.758276909233337,-0.40347017632211707,1.3977128186814123,6.0,mid_5_5_6
4.4012226400907855,3.5099199262337093,-4.424520512411955,-4.391521903142079,-1.672668437135672,1.0747865134417398,-5.038178491046915,-1.2660340508787087,0.27053592931400305,1.4753885765041101,7.0,upper_mid_6_5_7
2.0677707486400214,0.8060283909678488,0.332425798635015,1.7307520457030308,2.192821738767649,2.243744272625093,-1.0734389534291406,-1.994987592216226,0.1076414041539175,-0.4597551627174602,6.5,upper_mid_6_5_7
1.5230047305475842,1.107886677766034,1.5597542743638513,-0.4201299891146201,1.5394766027162514,-1.9080232829007258,1.9474535763237713,-0.8825808758564764,0.9073247931163041,0.6648228296673964,7.5,high_7_5_8
1.4647408699208633,1.6128808982581748,1.873457986728371,-1.7095215505950527,-1.0720632113477624,-0.04600608474103084,0.4269594437344852,1.2756966127124498,0.3339001380473122,-0.7303188826746296,7.0,upper_mid_6_5_7
-0.17241638433255177,2.235035724756076,1.2108386266008262,-1.6751788773499714,-0.5897766521111909,-0.23803928188355256,0.8109943998486758,0.04594853775339839,-1.6275973274827649,-0.2977118810097415,4.5,lower_mid_4_5_5
-0.5643206080637748,0.3270773106059746,1.4257648760105324,0.9453569599345412,-0.9842553829169365,0.800343746110329,-1.3105048471770018,-1.427385825212069,-0.015310010821869263,2.901122119670424,7.0,upper_mid_6_5_7
3.4846108357005567,1.6362496504116297,0.6088956533013159,0.07947637180033813,-0.5922356224998775,2.2481556608053244,-0.5816623155405332,1.8148046947579344,0.024512735009411542,-1.1312553683547375,6.5,upper_mid_6_5_7
2.542432364731396,-0.6859705907243967,0.5007523957312763,-1.4581856412575558,1.5697814011087106,-1.1404589922469022,2.242051211491388,0.4992468500871528,1.9639715294402842,0.1683774727170632,7.5,high_7_5_8
0.9100801550791692,4.177288733543923,-1.2903622287322642,-1.1050245731180566,1.8495053994927488,-0.9836195214556662,0.9092473973432447,-2.7674901553703406,-2.2259159399493957,1.8117609757340913,5.5,mid_5_5_6
-0.28790440906926223,-0.11138906926869001,-1.179902827745629,-0.024381122250285717,2.562361542206454,-1.1654150838479695,2.0821882183829925,-0.19580706338792475,0.20365471009303693,0.47232601763879156,7.0,upper_mid_6_5_7
0.4011232164132825,0.3598299631901538,3.7502878696717175,-0.37816009912873555,-0.7629515139085689,0.4248163754693554,0.7282566809680039,-2.1321458479726805,0.022235932156369466,-0.46420822768076914,6.0,mid_5_5_6
2.340451068100805,-2.188725722270071,-0.3546473845370577,-0.947887882430847,1.6931899590957724,-0.46747703392654355,-0.6603927360142293,1.3314414289977465,-0.08554399536924144,0.1269410986042,4.5,lower_mid_4_5_5
2.791685726284655,3.8301305497223854,2.902034915809815,-2.1068200875803953,0.4387399138536032,-2.811336855610256,-1.4066315870381771,-1.4448326083404093,1.8785703397129114,0.6447973280809501,7.5,high_7_5_8
1.9684154118221135,-2.1185945370521115,0.24642136953833157,-1.4467923320398786,1.7043458825669733,-0.8204501037824821,0.8148143152339502,0.4464457890947517,1.940832489427217,-0.030103829414475553,6.5,upper_mid_6_5_7
-0.5261130673622922,-1.0368919598668156,0.4047654470153808,-2.788569957799866,1.4819002543114086,-2.5403148518136156,1.7369491063351494,-0.831421590836812,0.7591790106265416,0.19558559161051295,6.5,upper_mid_6_5_7
3.1247081803639336,3.466263661371194,1.1540570112853803,-1.0054814863184496,1.2480777545058286,-1.0829471795024994,-0.8964415021207295,1.1790964538758406,1.1102538167510647,0.5521847542838284,6.5,upper_mid_6_5_7
-1.094723602278148,-1.2033671533995496,2.155317045371656,-0.999412695785034,0.9364498766963973,-2.27823872264718,-0.5202912128427875,0.15567801421529417,2.1687255859296863,0.9229299128128383,7.5,high_7_5_8
-0.554346775415166,1.1101811486902062,1.7799838958043663,2.679663679598289,2.228220160707519,2.46050518680648,-0.6236304569248535,-1.6690362647827623,1.6107614186826096,-0.9392491437754246,7.5,high_7_5_8
-1.4892058288616319,-0.7761176686219995,1.874532294645803,-1.6712544890945182,-1.1229282318166014,0.026226503477009232,-0.7591942261298792,1.1478755638284925,1.097708400820256,-0.7415990460622238,6.5,upper_mid_6_5_7
-1.2524702600479072,-2.629156563547413,1.4142060158534666,-0.6406653050028862,-0.7343951820559059,0.00460826133616278,1.0911866019930043,-0.1823800160352583,-0.06115866392058175,0.7183484048643746,5.0,lower_mid_4_5_5
3.4008646941710268,-2.358261858503046,0.08959880728281136,-0.38018761477276786,1.8720821235184881,1.308073430246438,-0.8560449928517576,-1.1531408894064377,-0.438314638686927,-1.4570218859331499,4.5,lower_mid_4_5_5
-0.7192493677890718,-1.14583010837093,0.15152468517483028,0.5455816310379104,-0.30493688159717675,1.3314772559787953,1.129457282741355,0.4080351123133711,-0.8473514190305591,0.8616868260825643,6.0,mid_5_5_6
-1.9599954558584713,3.452148722810546,4.626504172833593,0.1947820231488398,-0.7380615748311874,0.1944489258530355,0.01850790010120923,0.3845018428373585,0.4319606288138507,-0.48091052088127234,6.0,mid_5_5_6
4.104396251894535,-2.171398439163516,-1.902054759905289,-1.3007787959373112,-0.24262389346331173,3.1258204586627785,-0.7589484881656088,1.1948406928522746,-1.4243265105688667,-1.2420848594242186,3.0,low_0_4
